Name,Team,G,AB,PA,H_b,1B,2B,3B,HR_b,R_b,RBI,BB_b,IBB_b,SO_b,BB%,K%,BB/K,BABIP_b,HBP_b,SF,SH,GDP,SB,CS,Def,ISO,wOBA,wRAA,AVG,OBP,SLG,OPS,WAR,wRC+,WPA,W,L,GS,CG,IP,H_p,HR_p,BB_p,SO_p,R_p,SV,BS,BK,ER,HBP_p,HLD,IBB_p,ShO,TBF,WP,HR/9,BB/9,K/9,K/BB,K-BB%,GB%,HR/FB,LOB%,ERA,BABIP_p,FIP,WHIP
Max Scherzer,Nationals,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,3.22,14.0,12.0,33.0,4.0,228.2,176.0,27.0,34.0,276.0,74.0,0.0,0.0,1.0,71.0,5.0,0.0,2.0,3.0,899.0,10.0,1.06,1.34,10.86,8.12,26.9,35.8,10.5,79.6,2.79,0.268,2.77,0.92
Chris Sale,White Sox,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,2.5,13.0,11.0,31.0,1.0,208.2,185.0,23.0,42.0,274.0,88.0,0.0,0.0,0.0,79.0,13.0,0.0,0.0,0.0,854.0,7.0,0.99,1.81,11.82,6.52,27.2,42.6,12.5,73.2,3.41,0.32299999999999995,2.73,1.09
Dallas Keuchel,Astros,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,4.11,20.0,8.0,33.0,3.0,232.0,185.0,17.0,51.0,216.0,68.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,2.0,911.0,9.0,0.66,1.98,8.38,4.24,18.1,61.7,13.6,79.4,2.48,0.269,2.91,1.02
Zack Greinke,Dodgers,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,6.79,19.0,3.0,32.0,1.0,222.2,148.0,14.0,40.0,200.0,43.0,0.0,0.0,0.0,41.0,5.0,0.0,1.0,0.0,843.0,7.0,0.57,1.62,8.08,5.0,19.0,48.0,7.3,86.5,1.66,0.229,2.76,0.84
Corey Kluber,Indians,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,1.25,9.0,16.0,32.0,4.0,222.0,189.0,22.0,45.0,245.0,92.0,0.0,0.0,1.0,86.0,11.0,0.0,3.0,0.0,886.0,6.0,0.89,1.82,9.93,5.44,22.6,42.4,10.7,71.4,3.49,0.297,2.97,1.05
Gerrit Cole,Pirates,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,2.23,19.0,8.0,32.0,0.0,208.0,183.0,11.0,44.0,202.0,71.0,0.0,0.0,0.0,60.0,10.0,0.0,1.0,0.0,832.0,7.0,0.48,1.9,8.74,4.59,19.0,48.0,6.5,74.9,2.6,0.304,2.66,1.09
Chris Archer,Rays,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,1.9,12.0,13.0,34.0,1.0,212.0,175.0,19.0,66.0,252.0,85.0,0.0,0.0,0.0,76.0,3.0,0.0,0.0,1.0,868.0,13.0,0.81,2.8,10.7,3.82,21.4,46.1,10.4,73.1,3.23,0.295,2.9,1.14
Madison Bumgarner,Giants,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,2.29,18.0,9.0,32.0,4.0,218.1,181.0,21.0,39.0,234.0,73.0,0.0,0.0,0.0,71.0,7.0,0.0,2.0,2.0,869.0,1.0,0.87,1.61,9.65,6.0,22.4,41.7,10.2,77.9,2.93,0.282,2.87,1.01
Jacob deGrom,Mets,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,3.09,14.0,8.0,30.0,0.0,191.0,149.0,16.0,38.0,205.0,59.0,0.0,0.0,0.0,54.0,2.0,0.0,2.0,0.0,751.0,6.0,0.75,1.79,9.66,5.39,22.2,44.4,9.5,78.0,2.54,0.271,2.7,0.98
Jon Lester,Cubs,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.31,11.0,12.0,32.0,1.0,205.0,183.0,16.0,47.0,207.0,83.0,0.0,0.0,0.0,76.0,7.0,0.0,0.0,0.0,828.0,8.0,0.7,2.06,9.09,4.4,19.3,48.9,9.9,71.8,3.34,0.303,2.92,1.12
Carlos Carrasco,Indians,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,1.53,14.0,12.0,30.0,3.0,183.2,154.0,18.0,43.0,216.0,75.0,0.0,0.0,0.0,74.0,5.0,0.0,2.0,1.0,730.0,5.0,0.88,2.11,10.58,5.02,23.7,51.2,13.2,71.8,3.63,0.304,2.84,1.07
Jose Quintana,White Sox,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,1.36,9.0,10.0,32.0,1.0,206.1,218.0,16.0,44.0,177.0,81.0,0.0,0.0,0.0,77.0,8.0,0.0,4.0,1.0,862.0,5.0,0.7,1.92,7.72,4.02,15.4,47.1,8.6,76.3,3.36,0.327,3.18,1.27
Matt Harvey,Mets,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,2.77,13.0,8.0,29.0,0.0,189.1,156.0,18.0,37.0,188.0,62.0,0.0,0.0,0.0,57.0,5.0,0.0,2.0,0.0,755.0,4.0,0.86,1.76,8.94,5.08,20.0,46.0,9.8,78.7,2.71,0.272,3.05,1.02
Tyson Ross,Padres,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.36,10.0,12.0,33.0,1.0,196.0,172.0,9.0,84.0,212.0,78.0,0.0,0.0,0.0,71.0,8.0,0.0,3.0,0.0,823.0,14.0,0.41,3.86,9.73,2.52,15.6,61.5,8.8,74.0,3.26,0.32,2.98,1.31
Cole Hamels,Rangers,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,1.69,13.0,8.0,32.0,2.0,212.1,190.0,22.0,62.0,215.0,88.0,0.0,0.0,4.0,86.0,10.0,0.0,3.0,1.0,880.0,9.0,0.93,2.63,9.11,3.47,17.4,47.7,12.0,75.3,3.65,0.294,3.47,1.19
Johnny Cueto,Reds,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.8,11.0,13.0,32.0,2.0,212.0,194.0,21.0,46.0,176.0,87.0,0.0,0.0,4.0,81.0,8.0,0.0,1.0,2.0,866.0,0.0,0.89,1.95,7.47,3.83,15.0,42.4,9.5,73.7,3.44,0.281,3.53,1.13
Sonny Gray,Athletics,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,3.32,14.0,7.0,31.0,3.0,208.0,166.0,17.0,59.0,169.0,71.0,0.0,0.0,0.0,63.0,2.0,0.0,0.0,2.0,831.0,13.0,0.74,2.55,7.31,2.86,13.2,52.7,9.3,76.8,2.73,0.255,3.45,1.08
Francisco Liriano,Pirates,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.34,12.0,7.0,31.0,0.0,186.2,155.0,15.0,70.0,205.0,75.0,0.0,0.0,1.0,70.0,5.0,0.0,1.0,0.0,773.0,10.0,0.72,3.38,9.88,2.93,17.5,51.2,11.7,74.2,3.38,0.293,3.19,1.21
Gio Gonzalez,Nationals,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,-0.34,11.0,8.0,31.0,0.0,175.2,181.0,8.0,69.0,169.0,79.0,0.0,0.0,0.0,74.0,4.0,0.0,3.0,0.0,758.0,4.0,0.41,3.54,8.66,2.45,13.2,53.8,5.9,72.1,3.79,0.341,3.05,1.42
Collin McHugh,Astros,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,1.77,19.0,7.0,32.0,0.0,203.2,207.0,19.0,53.0,171.0,89.0,0.0,0.0,0.0,88.0,9.0,0.0,2.0,0.0,859.0,5.0,0.84,2.34,7.56,3.23,13.7,45.4,8.9,74.3,3.89,0.31,3.58,1.28
John Lackey,Cardinals,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,3.31,13.0,10.0,33.0,1.0,218.0,211.0,21.0,53.0,175.0,71.0,0.0,0.0,3.0,67.0,4.0,0.0,5.0,0.0,896.0,5.0,0.87,2.19,7.22,3.3,13.6,46.0,9.8,82.6,2.77,0.295,3.57,1.21
Shelby Miller,Braves,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.1,6.0,17.0,33.0,2.0,205.1,183.0,13.0,73.0,171.0,82.0,0.0,0.0,2.0,69.0,6.0,0.0,8.0,2.0,860.0,5.0,0.57,3.2,7.5,2.34,11.4,47.7,6.4,73.8,3.02,0.285,3.45,1.25
J.A. Happ,Pirates,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.7,11.0,8.0,31.0,0.0,172.0,173.0,16.0,45.0,151.0,71.0,0.0,0.0,0.0,69.0,2.0,0.0,4.0,0.0,717.0,6.0,0.84,2.35,7.9,3.36,14.8,41.6,9.2,75.4,3.61,0.312,3.41,1.27
Carlos Martinez,Cardinals,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,2.01,14.0,7.0,29.0,0.0,179.2,168.0,13.0,63.0,184.0,65.0,0.0,0.0,1.0,60.0,8.0,1.0,5.0,0.0,755.0,8.0,0.65,3.16,9.22,2.92,16.0,54.5,10.6,78.8,3.01,0.318,3.21,1.29
Kyle Hendricks,Cubs,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.43,8.0,7.0,32.0,1.0,180.0,166.0,17.0,43.0,167.0,82.0,0.0,0.0,1.0,79.0,8.0,0.0,1.0,1.0,739.0,3.0,0.85,2.15,8.35,3.88,16.8,51.3,12.4,69.9,3.95,0.29600000000000004,3.36,1.16
Danny Salazar,Indians,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.35,14.0,10.0,30.0,0.0,185.0,156.0,23.0,53.0,195.0,79.0,0.0,0.0,2.0,71.0,7.0,0.0,1.0,0.0,757.0,3.0,1.12,2.58,9.49,3.68,18.8,43.9,12.4,74.5,3.45,0.278,3.62,1.13
Lance Lynn,Cardinals,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,1.42,12.0,11.0,31.0,0.0,175.1,172.0,13.0,68.0,167.0,66.0,0.0,0.0,0.0,59.0,5.0,0.0,5.0,0.0,751.0,2.0,0.67,3.49,8.57,2.46,13.2,44.2,7.7,78.9,3.03,0.319,3.44,1.37
Anthony DeSclafani,Reds,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,-0.55,9.0,13.0,31.0,0.0,184.2,194.0,17.0,55.0,151.0,93.0,0.0,0.0,0.0,83.0,5.0,0.0,5.0,0.0,785.0,6.0,0.83,2.68,7.36,2.75,12.2,45.1,9.1,69.9,4.05,0.318,3.67,1.35
Jordan Zimmermann,Nationals,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.42,13.0,10.0,33.0,0.0,201.2,204.0,24.0,39.0,164.0,89.0,0.0,0.0,1.0,82.0,8.0,0.0,3.0,0.0,831.0,2.0,1.07,1.74,7.32,4.21,15.0,42.0,10.9,74.5,3.66,0.302,3.75,1.2
A.J. Burnett,Pirates,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,1.76,9.0,7.0,26.0,0.0,164.0,174.0,11.0,49.0,143.0,64.0,0.0,0.0,1.0,58.0,11.0,0.0,2.0,0.0,699.0,6.0,0.6,2.69,7.85,2.92,13.5,53.4,9.3,77.8,3.18,0.336,3.36,1.36
Felix Hernandez,Mariners,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,2.82,18.0,9.0,31.0,2.0,201.2,180.0,23.0,58.0,191.0,80.0,0.0,0.0,0.0,79.0,9.0,0.0,0.0,2.0,826.0,10.0,1.03,2.59,8.52,3.29,16.1,56.2,15.3,77.8,3.53,0.28800000000000003,3.72,1.18
Jake Odorizzi,Rays,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,1.04,9.0,9.0,28.0,0.0,169.1,149.0,18.0,46.0,150.0,65.0,0.0,0.0,1.0,63.0,3.0,0.0,0.0,0.0,700.0,5.0,0.96,2.44,7.97,3.26,14.9,37.3,9.0,77.0,3.35,0.271,3.61,1.15
Wei-Yin Chen,Orioles,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,1.3,11.0,8.0,31.0,0.0,191.1,192.0,28.0,41.0,153.0,78.0,0.0,0.0,0.0,71.0,5.0,0.0,0.0,0.0,792.0,3.0,1.32,1.93,7.2,3.73,14.1,40.5,12.3,80.5,3.34,0.29,4.16,1.22
Garrett Richards,Angels,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,-0.28,15.0,12.0,32.0,1.0,207.1,181.0,20.0,76.0,176.0,94.0,0.0,0.0,0.0,84.0,5.0,0.0,2.0,1.0,865.0,17.0,0.87,3.3,7.64,2.32,11.6,54.9,12.0,71.8,3.65,0.274,3.86,1.24
Ubaldo Jimenez,Orioles,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,-0.06,12.0,10.0,32.0,0.0,184.0,182.0,20.0,68.0,168.0,89.0,0.0,0.0,0.0,84.0,11.0,0.0,1.0,0.0,791.0,6.0,0.98,3.33,8.22,2.47,12.6,49.1,13.0,73.8,4.11,0.309,4.01,1.36
Yordano Ventura,Royals,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.27,13.0,8.0,28.0,0.0,163.1,154.0,14.0,58.0,156.0,75.0,0.0,0.0,0.0,74.0,9.0,0.0,1.0,0.0,693.0,10.0,0.77,3.2,8.6,2.69,14.1,52.2,11.0,72.5,4.08,0.307,3.57,1.3
Wade Miley,Red Sox,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,-0.48,11.0,11.0,32.0,1.0,193.2,201.0,17.0,64.0,147.0,98.0,0.0,0.0,1.0,96.0,4.0,0.0,0.0,0.0,831.0,10.0,0.79,2.97,6.83,2.3,10.0,48.8,9.2,69.7,4.46,0.307,3.81,1.37
Kyle Gibson,Twins,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.53,11.0,11.0,32.0,1.0,194.2,186.0,18.0,65.0,145.0,88.0,0.0,0.0,0.0,83.0,7.0,0.0,6.0,0.0,821.0,7.0,0.83,3.01,6.7,2.23,9.7,53.4,11.4,73.0,3.84,0.287,3.96,1.29
Alex Wood,Dodgers,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,1.4,12.0,12.0,32.0,0.0,189.2,198.0,15.0,59.0,139.0,86.0,0.0,0.0,1.0,81.0,4.0,0.0,4.0,0.0,801.0,6.0,0.71,2.8,6.6,2.36,10.0,49.5,9.4,72.9,3.84,0.313,3.69,1.36
Edinson Volquez,Royals,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.65,13.0,9.0,33.0,1.0,200.1,190.0,16.0,72.0,155.0,89.0,0.0,0.0,0.0,79.0,8.0,0.0,1.0,0.0,850.0,3.0,0.72,3.23,6.96,2.15,9.8,46.0,8.0,73.1,3.55,0.29,3.82,1.31
Jeff Samardzija,White Sox,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,-0.37,11.0,13.0,32.0,2.0,214.0,228.0,29.0,49.0,163.0,122.0,0.0,0.0,0.0,118.0,12.0,0.0,0.0,2.0,910.0,5.0,1.22,2.06,6.86,3.33,12.5,39.0,10.8,67.2,4.96,0.303,4.23,1.29
Bartolo Colon,Mets,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,-0.27,14.0,13.0,31.0,1.0,194.2,217.0,25.0,24.0,136.0,94.0,0.0,0.0,0.0,90.0,4.0,0.0,5.0,1.0,815.0,0.0,1.16,1.11,6.29,5.67,13.7,42.3,10.7,71.9,4.16,0.307,3.84,1.24
Colby Lewis,Rangers,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,-0.09,17.0,9.0,33.0,2.0,204.2,211.0,26.0,42.0,142.0,114.0,0.0,0.0,0.0,106.0,11.0,0.0,2.0,1.0,861.0,5.0,1.14,1.85,6.24,3.38,11.6,33.7,8.9,65.9,4.66,0.289,4.17,1.24
Yovani Gallardo,Rangers,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,1.83,13.0,11.0,33.0,0.0,184.1,193.0,15.0,68.0,121.0,76.0,0.0,0.0,0.0,70.0,1.0,0.0,0.0,0.0,793.0,10.0,0.73,3.32,5.91,1.78,6.7,49.3,8.8,77.2,3.42,0.303,4.0,1.42
Mike Fiers,Astros,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,-0.16,7.0,10.0,30.0,1.0,180.1,162.0,24.0,64.0,180.0,83.0,0.0,0.0,0.0,74.0,6.0,0.0,5.0,1.0,761.0,8.0,1.2,3.19,8.98,2.81,15.2,37.6,11.3,75.1,3.69,0.28300000000000003,4.03,1.25
Jason Hammel,Cubs,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,-0.02,10.0,7.0,31.0,0.0,170.2,158.0,23.0,40.0,172.0,79.0,0.0,0.0,0.0,71.0,6.0,0.0,4.0,0.0,710.0,10.0,1.21,2.11,9.07,4.3,18.6,38.3,12.8,72.8,3.74,0.28800000000000003,3.68,1.16
Erasmo Ramirez,Rays,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.79,11.0,6.0,27.0,0.0,163.1,145.0,16.0,40.0,126.0,73.0,0.0,0.0,0.0,68.0,9.0,0.0,0.0,0.0,666.0,3.0,0.88,2.2,6.94,3.15,12.9,47.6,10.4,70.5,3.75,0.272,3.76,1.13
Scott Kazmir,Astros,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.55,7.0,11.0,31.0,0.0,183.0,162.0,20.0,59.0,155.0,77.0,0.0,0.0,2.0,63.0,9.0,0.0,0.0,0.0,763.0,5.0,0.98,2.9,7.62,2.63,12.6,42.9,10.2,75.7,3.1,0.273,3.98,1.21
Michael Wacha,Cardinals,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,1.49,17.0,7.0,30.0,0.0,181.1,162.0,19.0,58.0,153.0,74.0,0.0,0.0,1.0,68.0,6.0,0.0,4.0,0.0,762.0,4.0,0.94,2.88,7.59,2.64,12.5,45.8,11.2,76.2,3.37,0.272,3.87,1.21
