Name,Team,G,AB,PA,H_b,1B,2B,3B,HR_b,R_b,RBI,BB_b,IBB_b,SO_b,BB%,K%,BB/K,BABIP_b,HBP_b,SF,SH,GDP,SB,CS,Def,ISO,wOBA,wRAA,AVG,OBP,SLG,OPS,WAR,wRC+,WPA,W,L,GS,CG,IP,H_p,HR_p,BB_p,SO_p,R_p,SV,BS,BK,ER,HBP_p,HLD,IBB_p,ShO,TBF,WP,HR/9,BB/9,K/9,K/BB,K-BB%,GB%,HR/FB,LOB%,ERA,BABIP_p,FIP,WHIP
Shea Hillenbrand,Giants,141,530.0,566.0,147.0,98.0,27.0,1.0,21.0,73.0,68.0,21.0,2.0,80.0,3.7,14.1,0.26,0.29,9.0,6.0,0.0,22.0,1.0,2.0,-9.9,0.174,0.326,-2.7,0.277,0.313,0.451,0.764,-0.1,92.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kevin Millar,Orioles,132,430.0,503.0,117.0,76.0,26.0,0.0,15.0,64.0,64.0,59.0,3.0,74.0,11.7,14.7,0.8,0.297,12.0,2.0,0.0,14.0,1.0,1.0,-19.0,0.165,0.35600000000000004,10.5,0.272,0.374,0.4370000000000001,0.8109999999999999,-0.1,113.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jeff Conine,Phillies,142,489.0,539.0,131.0,91.0,26.0,4.0,10.0,54.0,66.0,40.0,4.0,65.0,7.4,12.1,0.62,0.289,4.0,5.0,1.0,13.0,3.0,2.0,-8.3,0.131,0.314,-8.1,0.268,0.325,0.399,0.7240000000000001,-0.2,84.0,-1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Mark Kotsay,Athletics,129,502.0,558.0,138.0,99.0,29.0,3.0,7.0,57.0,59.0,44.0,1.0,55.0,7.9,9.9,0.8,0.294,2.0,6.0,4.0,18.0,6.0,3.0,-8.6,0.112,0.315,-7.6,0.275,0.332,0.386,0.7190000000000001,-0.4,89.0,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Hank Blalock,Rangers,152,591.0,646.0,157.0,112.0,26.0,3.0,16.0,76.0,89.0,51.0,6.0,98.0,7.9,15.2,0.52,0.294,2.0,2.0,0.0,15.0,1.0,0.0,-10.0,0.135,0.315,-9.2,0.266,0.325,0.401,0.726,-0.4,82.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Shawn Green,Mets,149,530.0,588.0,147.0,98.0,31.0,3.0,15.0,73.0,66.0,45.0,5.0,82.0,7.7,13.9,0.55,0.303,10.0,3.0,0.0,17.0,4.0,4.0,-19.5,0.155,0.335,2.0,0.277,0.344,0.4320000000000001,0.7759999999999999,-0.7,96.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Clint Barmes,Rockies,131,478.0,535.0,105.0,68.0,26.0,4.0,7.0,57.0,56.0,22.0,6.0,72.0,4.1,13.5,0.31,0.241,9.0,7.0,19.0,2.0,5.0,4.0,13.8,0.115,0.256,-34.3,0.22,0.264,0.335,0.598,-0.7,38.0,-2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jose Castillo,Pirates,148,518.0,562.0,131.0,92.0,25.0,0.0,14.0,54.0,65.0,32.0,8.0,98.0,5.7,17.4,0.33,0.284,5.0,6.0,1.0,22.0,6.0,4.0,-5.4,0.129,0.29100000000000004,-19.3,0.253,0.299,0.382,0.682,-0.8,72.0,-2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Preston Wilson,Cardinals,135,501.0,537.0,132.0,88.0,25.0,2.0,17.0,58.0,72.0,29.0,3.0,121.0,5.4,22.5,0.24,0.314,4.0,3.0,0.0,20.0,12.0,2.0,-19.4,0.16,0.313,-8.4,0.263,0.307,0.423,0.73,-0.9,85.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Angel Berroa,Royals,132,474.0,503.0,111.0,83.0,18.0,1.0,9.0,45.0,54.0,14.0,1.0,88.0,2.8,17.5,0.16,0.268,3.0,3.0,9.0,21.0,3.0,1.0,3.1,0.099,0.257,-31.9,0.234,0.259,0.333,0.5920000000000001,-1.5,48.0,-3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ronny Cedeno,Cubs,151,534.0,572.0,131.0,100.0,18.0,7.0,6.0,51.0,41.0,17.0,4.0,109.0,3.0,19.1,0.16,0.29600000000000004,3.0,3.0,15.0,10.0,8.0,8.0,1.7,0.094,0.263,-33.5,0.245,0.271,0.339,0.61,-1.8,48.0,-4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Johan Santana,Twins,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,3.9,19.0,6.0,34.0,1.0,233.2,186.0,24.0,47.0,245.0,79.0,0.0,0.0,1.0,72.0,4.0,0.0,0.0,0.0,923.0,4.0,0.92,1.81,9.44,5.21,21.5 %,40.4 %,9.9 %,77.7 %,2.77,0.269,3.04,1.0
Brandon Webb,Diamondbacks,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,3.89,16.0,8.0,33.0,5.0,235.0,216.0,15.0,50.0,178.0,91.0,0.0,0.0,2.0,81.0,6.0,0.0,4.0,3.0,950.0,5.0,0.57,1.91,6.82,3.56,13.5 %,66.3 %,13.2 %,72.1 %,3.1,0.287,3.18,1.13
Roy Oswalt,Astros,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,3.94,15.0,8.0,32.0,2.0,220.2,220.0,18.0,38.0,166.0,76.0,0.0,0.0,1.0,73.0,6.0,0.0,4.0,0.0,896.0,1.0,0.73,1.55,6.77,4.37,14.3 %,48.8 %,8.6 %,78.7 %,2.98,0.302,3.3,1.17
Aaron Harang,Reds,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,2.07,16.0,11.0,35.0,6.0,234.1,242.0,28.0,56.0,216.0,109.0,0.0,0.0,1.0,98.0,8.0,0.0,8.0,2.0,993.0,6.0,1.08,2.15,8.3,3.86,16.1 %,38.5 %,10.5 %,73.8 %,3.76,0.312,3.68,1.27
Jeremy Bonderman,Tigers,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,2.17,14.0,8.0,34.0,0.0,214.0,214.0,18.0,64.0,202.0,104.0,0.0,0.0,1.0,97.0,3.0,0.0,7.0,0.0,903.0,3.0,0.76,2.69,8.5,3.16,15.3 %,48.2 %,9.0 %,69.2 %,4.08,0.318,3.29,1.3
John Smoltz,Braves,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,2.98,16.0,9.0,35.0,3.0,232.0,221.0,23.0,55.0,211.0,93.0,0.0,0.0,0.0,90.0,9.0,0.0,4.0,1.0,960.0,5.0,0.89,2.13,8.19,3.84,16.3 %,46.3 %,10.2 %,76.0 %,3.49,0.299,3.44,1.19
John Lackey,Angels,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,1.08,13.0,11.0,33.0,3.0,217.2,203.0,14.0,72.0,190.0,98.0,0.0,0.0,0.0,86.0,9.0,0.0,4.0,2.0,922.0,16.0,0.58,2.98,7.86,2.64,12.8 %,43.0 %,5.7 %,70.4 %,3.56,0.297,3.35,1.26
Mike Mussina,Yankees,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,1.48,15.0,7.0,32.0,1.0,197.1,184.0,22.0,35.0,172.0,88.0,0.0,0.0,0.0,77.0,5.0,0.0,1.0,0.0,804.0,3.0,1.0,1.6,7.84,4.91,17.0 %,42.4 %,9.4 %,70.4 %,3.51,0.284,3.46,1.11
Roy Halladay,Blue Jays,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,3.2,16.0,5.0,32.0,4.0,220.0,208.0,19.0,34.0,132.0,82.0,0.0,0.0,0.0,78.0,5.0,0.0,5.0,0.0,876.0,3.0,0.78,1.39,5.4,3.88,11.2 %,57.5 %,12.5 %,74.9 %,3.19,0.276,3.6,1.1
CC Sabathia,Indians,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.42,12.0,11.0,28.0,6.0,192.2,182.0,17.0,44.0,172.0,83.0,0.0,0.0,0.0,69.0,7.0,0.0,3.0,2.0,802.0,3.0,0.79,2.06,8.03,3.91,16.0 %,45.1 %,8.4 %,71.7 %,3.22,0.294,3.3,1.17
Chris Carpenter,Cardinals,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.89,15.0,8.0,32.0,5.0,221.2,194.0,21.0,43.0,184.0,81.0,0.0,0.0,0.0,76.0,10.0,0.0,3.0,3.0,896.0,3.0,0.85,1.75,7.47,4.28,15.7 %,53.3 %,11.5 %,76.3 %,3.09,0.271,3.44,1.07
Javier Vazquez,White Sox,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,-0.54,11.0,12.0,32.0,1.0,202.2,206.0,23.0,56.0,184.0,116.0,0.0,0.0,0.0,109.0,15.0,0.0,2.0,0.0,872.0,7.0,1.02,2.49,8.17,3.29,14.7 %,40.2 %,9.3 %,65.8 %,4.84,0.308,3.86,1.29
Erik Bedard,Orioles,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,1.21,15.0,11.0,33.0,0.0,196.1,196.0,16.0,69.0,171.0,92.0,0.0,0.0,0.0,82.0,5.0,0.0,0.0,0.0,844.0,6.0,0.73,3.16,7.84,2.48,12.1 %,48.8 %,9.0 %,71.9 %,3.76,0.309,3.59,1.35
Bronson Arroyo,Reds,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,2.9,14.0,11.0,35.0,3.0,240.2,222.0,31.0,64.0,184.0,98.0,0.0,0.0,0.0,88.0,5.0,0.0,7.0,1.0,992.0,6.0,1.16,2.39,6.88,2.88,12.1 %,38.2 %,10.5 %,78.0 %,3.29,0.27,4.15,1.19
Curt Schilling,Red Sox,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,1.42,15.0,7.0,31.0,0.0,204.0,220.0,28.0,28.0,183.0,90.0,0.0,0.0,0.0,90.0,3.0,0.0,1.0,0.0,834.0,1.0,1.24,1.24,8.07,6.54,18.6 %,39.8 %,11.4 %,76.0 %,3.97,0.324,3.59,1.22
Jake Peavy,Padres,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.55,11.0,14.0,32.0,2.0,202.1,187.0,23.0,62.0,215.0,93.0,0.0,0.0,0.0,92.0,6.0,0.0,11.0,0.0,846.0,4.0,1.02,2.76,9.56,3.47,18.1 %,38.0 %,9.6 %,72.7 %,4.09,0.304,3.51,1.23
Derek Lowe,Dodgers,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,2.87,16.0,8.0,34.0,1.0,218.0,221.0,14.0,55.0,123.0,97.0,0.0,0.0,2.0,88.0,5.0,0.0,2.0,0.0,913.0,3.0,0.58,2.27,5.08,2.24,7.5 %,67.0 %,11.2 %,70.4 %,3.63,0.289,3.68,1.27
Greg Maddux,Dodgers,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.99,15.0,14.0,34.0,0.0,210.0,219.0,20.0,37.0,117.0,109.0,0.0,0.0,0.0,98.0,0.0,0.0,7.0,0.0,862.0,0.0,0.86,1.59,5.01,3.16,9.3 %,50.7 %,10.4 %,64.5 %,4.2,0.289,3.8,1.22
Kevin Millwood,Rangers,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,1.04,16.0,12.0,34.0,2.0,215.0,228.0,23.0,53.0,157.0,114.0,0.0,0.0,0.0,108.0,4.0,0.0,4.0,0.0,907.0,6.0,0.96,2.22,6.57,2.96,11.5 %,44.7 %,9.8 %,67.6 %,4.52,0.306,3.87,1.31
Jason Jennings,Rockies,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,1.82,9.0,13.0,32.0,3.0,212.0,206.0,17.0,85.0,142.0,94.0,0.0,0.0,0.0,89.0,3.0,0.0,7.0,2.0,902.0,10.0,0.72,3.61,6.03,1.67,6.3 %,43.9 %,7.0 %,74.0 %,3.78,0.289,4.09,1.37
Jose Contreras,White Sox,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7,13.0,9.0,30.0,1.0,196.0,194.0,20.0,55.0,134.0,101.0,0.0,0.0,0.0,93.0,10.0,0.0,4.0,1.0,833.0,16.0,0.92,2.53,6.15,2.44,9.5 %,44.6 %,8.3 %,68.4 %,4.27,0.28300000000000003,4.1,1.27
Chris Capuano,Brewers,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.88,11.0,12.0,34.0,3.0,221.1,229.0,29.0,47.0,174.0,108.0,0.0,0.0,0.0,99.0,9.0,0.0,4.0,2.0,936.0,7.0,1.18,1.91,7.08,3.7,13.6 %,39.9 %,10.5 %,72.4 %,4.03,0.295,4.04,1.25
Kelvim Escobar,Angels,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.25,11.0,14.0,30.0,1.0,189.1,192.0,17.0,50.0,147.0,93.0,0.0,0.0,0.0,76.0,4.0,0.0,2.0,0.0,789.0,7.0,0.81,2.38,6.99,2.94,12.3 %,44.7 %,8.1 %,68.9 %,3.61,0.306,3.62,1.28
Carlos Zambrano,Cubs,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,2.08,16.0,7.0,33.0,0.0,214.0,162.0,20.0,115.0,210.0,91.0,0.0,0.0,1.0,81.0,9.0,0.0,4.0,0.0,917.0,9.0,0.84,4.84,8.83,1.83,10.4 %,46.9 %,10.0 %,75.6 %,3.41,0.252,4.14,1.29
Dan Haren,Athletics,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,2.16,14.0,13.0,34.0,2.0,223.0,224.0,31.0,45.0,176.0,109.0,0.0,0.0,0.0,102.0,10.0,0.0,6.0,0.0,930.0,10.0,1.25,1.82,7.1,3.91,14.1 %,45.2 %,12.5 %,72.2 %,4.12,0.289,4.12,1.21
Jason Schmidt,Giants,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,2.43,11.0,9.0,32.0,3.0,213.1,189.0,21.0,80.0,180.0,94.0,0.0,0.0,1.0,85.0,6.0,0.0,6.0,1.0,894.0,11.0,0.89,3.38,7.59,2.25,11.2 %,37.4 %,7.9 %,73.7 %,3.59,0.277,3.95,1.26
Dave Bush,Brewers,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.24,12.0,11.0,32.0,3.0,210.0,201.0,26.0,38.0,166.0,111.0,0.0,0.0,0.0,103.0,18.0,1.0,2.0,2.0,869.0,6.0,1.11,1.63,7.11,4.37,14.7 %,46.6 %,12.1 %,66.2 %,4.41,0.282,3.98,1.14
Chien-Ming Wang,Yankees,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,2.41,19.0,6.0,33.0,2.0,218.0,233.0,12.0,52.0,76.0,92.0,1.0,0.0,1.0,88.0,2.0,0.0,4.0,1.0,900.0,6.0,0.5,2.15,3.14,1.46,2.7 %,62.8 %,7.8 %,72.2 %,3.63,0.292,3.91,1.31
Matt Cain,Giants,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.88,13.0,12.0,31.0,1.0,190.2,157.0,18.0,87.0,179.0,93.0,0.0,0.0,2.0,88.0,6.0,0.0,1.0,1.0,818.0,9.0,0.85,4.11,8.45,2.06,11.3 %,35.6 %,7.1 %,69.8 %,4.15,0.263,3.96,1.28
Aaron Cook,Rockies,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,1.98,9.0,15.0,32.0,0.0,212.2,242.0,17.0,55.0,92.0,107.0,0.0,0.0,0.0,100.0,7.0,0.0,11.0,0.0,915.0,2.0,0.72,2.33,3.89,1.67,4.0 %,57.6 %,9.6 %,70.3 %,4.23,0.302,4.2,1.4
Jon Garland,White Sox,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.96,18.0,7.0,32.0,1.0,211.1,247.0,26.0,41.0,112.0,112.0,0.0,0.0,0.0,106.0,6.0,0.0,4.0,1.0,900.0,4.0,1.11,1.75,4.77,2.73,7.9 %,42.1 %,9.5 %,70.7 %,4.51,0.309,4.35,1.36
Jake Westbrook,Indians,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.68,15.0,10.0,32.0,3.0,211.1,247.0,15.0,55.0,109.0,106.0,0.0,0.0,0.0,98.0,4.0,0.0,4.0,2.0,904.0,5.0,0.64,2.34,4.64,1.98,6.0 %,60.8 %,9.6 %,70.2 %,4.17,0.322,3.88,1.43
Brad Penny,Dodgers,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.72,16.0,9.0,33.0,0.0,189.0,206.0,19.0,54.0,148.0,94.0,0.0,0.0,0.0,91.0,9.0,1.0,4.0,0.0,813.0,6.0,0.9,2.57,7.05,2.74,11.6 %,43.5 %,8.9 %,72.2 %,4.33,0.321,3.89,1.38
Brett Myers,Phillies,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,2.16,12.0,7.0,31.0,1.0,198.0,194.0,29.0,63.0,189.0,93.0,0.0,0.0,0.0,86.0,3.0,0.0,3.0,0.0,833.0,3.0,1.32,2.86,8.59,3.0,15.1 %,45.6 %,14.3 %,76.1 %,3.91,0.301,4.14,1.3
Jeff Francis,Rockies,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,1.21,13.0,11.0,32.0,1.0,199.0,187.0,18.0,69.0,117.0,101.0,0.0,0.0,0.0,92.0,13.0,0.0,15.0,1.0,843.0,0.0,0.81,3.12,5.29,1.7,5.7 %,44.7 %,7.9 %,68.9 %,4.16,0.27,4.38,1.29
Andy Pettitte,Astros,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,-0.07,14.0,13.0,35.0,2.0,214.1,238.0,27.0,70.0,178.0,114.0,0.0,0.0,1.0,100.0,2.0,0.0,9.0,1.0,929.0,2.0,1.13,2.94,7.47,2.54,11.6 %,49.7 %,14.4 %,72.0 %,4.2,0.324,4.13,1.44
Felix Hernandez,Mariners,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.06,12.0,14.0,31.0,2.0,191.0,195.0,23.0,60.0,176.0,105.0,0.0,0.0,0.0,96.0,6.0,0.0,2.0,1.0,816.0,11.0,1.08,2.83,8.29,2.93,14.2 %,57.7 %,16.4 %,68.2 %,4.52,0.312,3.91,1.34
